ID,City,Date,Season,MatchNumber,Team1,Team2,Venue,TossWinner,TossDecision,SuperOver,WinningTeam,WonBy,Margin,method,Player_of_Match,Team1Players,Team2Players,Umpire1,Umpire2
729297,Ahmedabad,2014-04-23,2014,10,India,West Indies,Wankhede Stadium,Bangladesh,field,N,England,Runs,7.0,,Ben Stokes,"Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman","Joe Root, Ben Stokes, Jos Buttler",Rod Tucker,Kumar Dharmasena
729295,Adelaide,2014-04-22,2014,9,Bangladesh,West Indies,Lord's Cricket Ground,Afghanistan,field,N,Afghanistan,Runs,72.0,,Mohammad Nabi,"Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi","Quinton de Kock, Kagiso Rabada, Aiden Markram",Rod Tucker,Aleem Dar
729293,Ahmedabad,2014-04-21,2014,8,Bangladesh,Pakistan,The Oval,India,bat,N,Afghanistan,Runs,93.0,,Rahmanullah Gurbaz,"Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi","Virat Kohli, Rohit Sharma, Jasprit Bumrah",Nitin Menon,Aleem Dar
729291,London,2014-04-20,2014,7,England,India,Wankhede Stadium,India,field,N,South Africa,Wickets,7.0,,Quinton de Kock,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Quinton de Kock, Kagiso Rabada, Aiden Markram",Aleem Dar,Marais Erasmus
729289,Mumbai,2014-04-19,2014,6,England,New Zealand,Adelaide Oval,Sri Lanka,bat,N,Pakistan,Wickets,4.0,,Shaheen Afridi,"Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka","Babar Azam, Shaheen Afridi, Mohammad Rizwan",Nitin Menon,Marais Erasmus
729287,Adelaide,2014-04-19,2014,5,Australia,West Indies,Melbourne Cricket Ground,South Africa,field,N,West Indies,Wickets,7.0,,Shimron Hetmyer,"Nicholas Pooran, Jason Holder, Shimron Hetmyer","Quinton de Kock, Kagiso Rabada, Aiden Markram",Aleem Dar,Paul Reiffel
729285,Melbourne,2014-04-18,2014,4,South Africa,Pakistan,The Oval,Bangladesh,field,N,Bangladesh,Wickets,4.0,,Shakib Al Hasan,"Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi","Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman",Aleem Dar,Marais Erasmus
729283,Mumbai,2014-04-18,2014,3,Sri Lanka,New Zealand,Eden Gardens,India,bat,N,India,Wickets,6.0,,Jasprit Bumrah,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman",Paul Reiffel,Chris Gaffaney
729281,Mumbai,2014-04-17,2014,2,Afghanistan,India,Narendra Modi Stadium,West Indies,field,N,West Indies,Wickets,8.0,,Nicholas Pooran,"Quinton de Kock, Kagiso Rabada, Aiden Markram","Nicholas Pooran, Jason Holder, Shimron Hetmyer",Chris Gaffaney,Aleem Dar
729279,Mumbai,2014-04-16,2014,1,Afghanistan,India,Lord's Cricket Ground,South Africa,bat,N,South Africa,Runs,41.0,,Aiden Markram,"Quinton de Kock, Kagiso Rabada, Aiden Markram","Joe Root, Ben Stokes, Jos Buttler",Chris Gaffaney,Aleem Dar
598073,Dhaka,2013-05-26,2013,Final,Australia,West Indies,Old Trafford Cricket Ground,New Zealand,bat,N,South Africa,Runs,23.0,,Kagiso Rabada,"Quinton de Kock, Kagiso Rabada, Aiden Markram","Kane Williamson, Trent Boult, Devon Conway",Marais Erasmus,Paul Reiffel
598072,Dhaka,2013-05-24,2013,Qualifier 2,India,West Indies,Lord's Cricket Ground,South Africa,bat,N,South Africa,Wickets,4.0,,Quinton de Kock,"Quinton de Kock, Kagiso Rabada, Aiden Markram","Virat Kohli, Rohit Sharma, Jasprit Bumrah",Marais Erasmus,Kumar Dharmasena
598071,Lahore,2013-05-22,2013,Eliminator,West Indies,Sri Lanka,Sher-e-Bangla National Stadium,England,bat,N,England,Wickets,4.0,,Joe Root,"Nicholas Pooran, Jason Holder, Shimron Hetmyer","Joe Root, Ben Stokes, Jos Buttler",Marais Erasmus,Aleem Dar
598070,Melbourne,2013-05-21,2013,Qualifier 1,South Africa,Afghanistan,Old Trafford Cricket Ground,Sri Lanka,bat,N,Sri Lanka,Runs,48.0,,Kusal Mendis,"Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka","Quinton de Kock, Kagiso Rabada, Aiden Markram",Marais Erasmus,Kumar Dharmasena
598069,Adelaide,2013-05-19,2013,72,England,Pakistan,Narendra Modi Stadium,Pakistan,bat,N,Pakistan,Wickets,5.0,,Mohammad Rizwan,"Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka","Babar Azam, Shaheen Afridi, Mohammad Rizwan",Chris Gaffaney,Nitin Menon
598067,Mumbai,2013-05-19,2013,71,Sri Lanka,Pakistan,Adelaide Oval,Bangladesh,bat,N,India,Runs,38.0,,Jasprit Bumrah,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman",Marais Erasmus,Kumar Dharmasena
598068,Manchester,2013-05-18,2013,70,South Africa,India,Narendra Modi Stadium,Bangladesh,field,N,England,Runs,24.0,,Joe Root,"Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman","Joe Root, Ben Stokes, Jos Buttler",Marais Erasmus,Aleem Dar
598066,Lahore,2013-05-18,2013,69,Bangladesh,Afghanistan,Lord's Cricket Ground,England,field,N,Pakistan,Runs,50.0,,Babar Azam,"Babar Azam, Shaheen Afridi, Mohammad Rizwan","Joe Root, Ben Stokes, Jos Buttler",Richard Kettleborough,Aleem Dar
598065,Melbourne,2013-05-17,2013,68,Australia,England,Sher-e-Bangla National Stadium,England,bat,N,South Africa,Runs,23.0,,Aiden Markram,"Joe Root, Ben Stokes, Jos Buttler","Quinton de Kock, Kagiso Rabada, Aiden Markram",Kumar Dharmasena,Rod Tucker
598028,Ahmedabad,2013-05-16,2013,67,Afghanistan,Sri Lanka,Eden Gardens,West Indies,field,N,England,Runs,7.0,,Ben Stokes,"Nicholas Pooran, Jason Holder, Shimron Hetmyer","Joe Root, Ben Stokes, Jos Buttler",Kumar Dharmasena,Aleem Dar
598063,Ahmedabad,2013-05-15,2013,66,Pakistan,England,Melbourne Cricket Ground,India,field,N,England,Runs,14.0,,Joe Root,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Joe Root, Ben Stokes, Jos Buttler",Marais Erasmus,Aleem Dar
598061,Melbourne,2013-05-15,2013,65,Bangladesh,Australia,Wankhede Stadium,Pakistan,field,N,Australia,Runs,7.0,,Pat Cummins,"Pat Cummins, Steve Smith, David Warner","Babar Azam, Shaheen Afridi, Mohammad Rizwan",Paul Reiffel,Chris Gaffaney
598062,Sydney,2013-05-14,2013,64,Sri Lanka,India,Wankhede Stadium,Bangladesh,bat,N,Bangladesh,Runs,33.0,,Shakib Al Hasan,"Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman","Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi",Richard Kettleborough,Nitin Menon
598045,Sydney,2013-05-14,2013,63,South Africa,West Indies,Eden Gardens,England,field,N,England,Wickets,7.0,,Ben Stokes,"Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka","Joe Root, Ben Stokes, Jos Buttler",Nitin Menon,Kumar Dharmasena
598060,Manchester,2013-05-13,2013,62,New Zealand,Pakistan,Eden Gardens,Sri Lanka,bat,N,West Indies,Wickets,7.0,,Shimron Hetmyer,"Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka","Nicholas Pooran, Jason Holder, Shimron Hetmyer",Kumar Dharmasena,Aleem Dar
598058,Melbourne,2013-05-12,2013,61,India,South Africa,Gaddafi Stadium,Bangladesh,field,N,Bangladesh,Wickets,5.0,,Shakib Al Hasan,"Quinton de Kock, Kagiso Rabada, Aiden Markram","Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman",Chris Gaffaney,Nitin Menon
598057,Mumbai,2013-05-12,2013,60,Australia,Sri Lanka,Adelaide Oval,Sri Lanka,field,N,Sri Lanka,Wickets,5.0,,Kusal Mendis,"Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka","Quinton de Kock, Kagiso Rabada, Aiden Markram",Rod Tucker,Chris Gaffaney
598056,Manchester,2013-05-11,2013,59,South Africa,Sri Lanka,The Oval,Bangladesh,field,N,Bangladesh,Runs,30.0,,Mustafizur Rahman,"Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman","Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka",Nitin Menon,Kumar Dharmasena
598055,Melbourne,2013-05-11,2013,58,West Indies,Pakistan,Wankhede Stadium,New Zealand,bat,N,New Zealand,Wickets,5.0,,Kane Williamson,"Kane Williamson, Trent Boult, Devon Conway","Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka",Rod Tucker,Nitin Menon
598054,Melbourne,2013-05-10,2013,57,India,South Africa,Eden Gardens,South Africa,field,N,England,Runs,4.0,,Joe Root,"Quinton de Kock, Kagiso Rabada, Aiden Markram","Joe Root, Ben Stokes, Jos Buttler",Aleem Dar,Paul Reiffel
598053,Mumbai,2013-05-09,2013,56,England,West Indies,Old Trafford Cricket Ground,Pakistan,bat,N,West Indies,Runs,46.0,,Nicholas Pooran,"Babar Azam, Shaheen Afridi, Mohammad Rizwan","Nicholas Pooran, Jason Holder, Shimron Hetmyer",Richard Kettleborough,Aleem Dar
598052,Mumbai,2013-05-09,2013,55,Pakistan,West Indies,Old Trafford Cricket Ground,Sri Lanka,field,N,South Africa,Wickets,8.0,,Kagiso Rabada,"Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka","Quinton de Kock, Kagiso Rabada, Aiden Markram",Kumar Dharmasena,Paul Reiffel
598051,Ahmedabad,2013-05-08,2013,54,South Africa,Bangladesh,Melbourne Cricket Ground,Bangladesh,field,N,Australia,Runs,77.0,,Steve Smith,"Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman","Pat Cummins, Steve Smith, David Warner",Paul Reiffel,Marais Erasmus
598049,Adelaide,2013-05-07,2013,52,Afghanistan,Australia,Old Trafford Cricket Ground,Sri Lanka,bat,N,Sri Lanka,Wickets,9.0,,Wanindu Hasaranga,"Babar Azam, Shaheen Afridi, Mohammad Rizwan","Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka",Nitin Menon,Paul Reiffel
598050,Mumbai,2013-05-07,2013,53,India,Afghanistan,Melbourne Cricket Ground,South Africa,bat,N,Sri Lanka,Runs,65.0,,Kusal Mendis,"Quinton de Kock, Kagiso Rabada, Aiden Markram","Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka",Marais Erasmus,Rod Tucker
598064,Mumbai,2013-05-06,2013,51,Pakistan,India,The Oval,West Indies,field,N,South Africa,Wickets,6.0,,Kagiso Rabada,"Quinton de Kock, Kagiso Rabada, Aiden Markram","Nicholas Pooran, Jason Holder, Shimron Hetmyer",Aleem Dar,Kumar Dharmasena
598047,Kolkata,2013-05-05,2013,50,Australia,Sri Lanka,Gaddafi Stadium,England,bat,N,Afghanistan,Wickets,5.0,,Rashid Khan,"Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi","Joe Root, Ben Stokes, Jos Buttler",Nitin Menon,Rod Tucker
598046,Mumbai,2013-05-05,2013,49,Bangladesh,Australia,Narendra Modi Stadium,England,bat,N,England,Runs,60.0,,Jos Buttler,"Kane Williamson, Trent Boult, Devon Conway","Joe Root, Ben Stokes, Jos Buttler",Aleem Dar,Chris Gaffaney
598044,Sydney,2013-05-04,2013,48,Afghanistan,Bangladesh,Gaddafi Stadium,South Africa,bat,N,South Africa,Wickets,6.0,,Aiden Markram,"Joe Root, Ben Stokes, Jos Buttler","Quinton de Kock, Kagiso Rabada, Aiden Markram",Marais Erasmus,Chris Gaffaney
598043,Lahore,2013-05-03,2013,47,Bangladesh,India,Gaddafi Stadium,Afghanistan,bat,N,Bangladesh,Wickets,8.0,,Tamim Iqbal,"Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman","Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi",Aleem Dar,Richard Kettleborough
598042,London,2013-05-02,2013,46,South Africa,Australia,Gaddafi Stadium,Pakistan,bat,N,Pakistan,Runs,17.0,,Babar Azam,"Joe Root, Ben Stokes, Jos Buttler","Babar Azam, Shaheen Afridi, Mohammad Rizwan",Kumar Dharmasena,Rod Tucker
598041,Mumbai,2013-05-02,2013,45,Australia,Bangladesh,Old Trafford Cricket Ground,England,bat,N,England,Runs,15.0,,Ben Stokes,"Joe Root, Ben Stokes, Jos Buttler","Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi",Marais Erasmus,Chris Gaffaney
598040,Ahmedabad,2013-05-01,2013,44,Afghanistan,India,Eden Gardens,Afghanistan,bat,N,Pakistan,Wickets,7.0,,Shaheen Afridi,"Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi","Babar Azam, Shaheen Afridi, Mohammad Rizwan",Kumar Dharmasena,Richard Kettleborough
598039,Dhaka,2013-05-01,2013,43,England,West Indies,The Oval,Australia,bat,N,South Africa,Wickets,7.0,,Aiden Markram,"Pat Cummins, Steve Smith, David Warner","Quinton de Kock, Kagiso Rabada, Aiden Markram",Nitin Menon,Rod Tucker
598038,Dhaka,2013-04-30,2013,42,India,Sri Lanka,Melbourne Cricket Ground,West Indies,bat,N,Afghanistan,Runs,37.0,,Rashid Khan,"Nicholas Pooran, Jason Holder, Shimron Hetmyer","Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi",Paul Reiffel,Aleem Dar
598037,Mumbai,2013-04-29,2013,41,Sri Lanka,New Zealand,Adelaide Oval,Bangladesh,bat,N,Bangladesh,Runs,4.0,,Tamim Iqbal,"Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman","Pat Cummins, Steve Smith, David Warner",Nitin Menon,Paul Reiffel
598036,Melbourne,2013-04-29,2013,40,South Africa,Pakistan,Adelaide Oval,Pakistan,field,N,Pakistan,Wickets,4.0,,Shaheen Afridi,"Babar Azam, Shaheen Afridi, Mohammad Rizwan","Kane Williamson, Trent Boult, Devon Conway",Kumar Dharmasena,Nitin Menon
598034,Kolkata,2013-04-28,2013,38,Bangladesh,India,The Oval,Pakistan,field,N,Pakistan,Runs,14.0,,Babar Azam,"Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman","Babar Azam, Shaheen Afridi, Mohammad Rizwan",Richard Kettleborough,Paul Reiffel
598035,Dhaka,2013-04-28,2013,39,Australia,England,Lord's Cricket Ground,West Indies,field,N,England,Runs,15.0,,Joe Root,"Joe Root, Ben Stokes, Jos Buttler","Nicholas Pooran, Jason Holder, Shimron Hetmyer",Rod Tucker,Richard Kettleborough
598033,Dhaka,2013-04-27,2013,37,Sri Lanka,Bangladesh,Narendra Modi Stadium,Bangladesh,bat,N,Bangladesh,Runs,58.0,,Tamim Iqbal,"Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman","Virat Kohli, Rohit Sharma, Jasprit Bumrah",Nitin Menon,Kumar Dharmasena
598032,Mumbai,2013-04-27,2013,36,Sri Lanka,New Zealand,The Oval,New Zealand,bat,N,Sri Lanka,Wickets,8.0,,Pathum Nissanka,"Kane Williamson, Trent Boult, Devon Conway","Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka",Marais Erasmus,Nitin Menon
598031,Melbourne,2013-04-26,2013,35,England,South Africa,Gaddafi Stadium,Afghanistan,bat,N,Sri Lanka,Wickets,6.0,,Kusal Mendis,"Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka","Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi",Chris Gaffaney,Kumar Dharmasena
598030,Ahmedabad,2013-04-25,2013,34,India,New Zealand,Adelaide Oval,England,bat,N,Australia,Wickets,5.0,,Pat Cummins,"Pat Cummins, Steve Smith, David Warner","Joe Root, Ben Stokes, Jos Buttler",Nitin Menon,Marais Erasmus
598029,Adelaide,2013-04-24,2013,33,Sri Lanka,England,Adelaide Oval,England,bat,N,England,Wickets,5.0,,Ben Stokes,"Nicholas Pooran, Jason Holder, Shimron Hetmyer","Joe Root, Ben Stokes, Jos Buttler",Chris Gaffaney,Rod Tucker
598059,Lahore,2013-04-23,2013,32,Bangladesh,Afghanistan,Wankhede Stadium,England,field,N,New Zealand,Wickets,5.0,,Devon Conway,"Joe Root, Ben Stokes, Jos Buttler","Kane Williamson, Trent Boult, Devon Conway",Chris Gaffaney,Kumar Dharmasena
598027,Dhaka,2013-04-23,2013,31,South Africa,Afghanistan,Wankhede Stadium,Afghanistan,field,N,Afghanistan,Runs,130.0,,Mohammad Nabi,"Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi","Joe Root, Ben Stokes, Jos Buttler",Marais Erasmus,Paul Reiffel
598026,Ahmedabad,2013-04-22,2013,30,India,New Zealand,Lord's Cricket Ground,Afghanistan,bat,N,Australia,Wickets,5.0,,David Warner,"Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi","Pat Cummins, Steve Smith, David Warner",Marais Erasmus,Richard Kettleborough
598025,Lahore,2013-04-21,2013,29,Afghanistan,Australia,Eden Gardens,India,field,N,England,Wickets,7.0,,Joe Root,"Joe Root, Ben Stokes, Jos Buttler","Virat Kohli, Rohit Sharma, Jasprit Bumrah",Kumar Dharmasena,Aleem Dar
598024,Melbourne,2013-04-21,2013,28,Sri Lanka,Australia,Melbourne Cricket Ground,Pakistan,bat,N,Bangladesh,Wickets,9.0,,Mustafizur Rahman,"Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman","Babar Azam, Shaheen Afridi, Mohammad Rizwan",Marais Erasmus,Chris Gaffaney
598023,London,2013-04-20,2013,27,England,India,The Oval,India,field,N,India,Wickets,7.0,,Rohit Sharma,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Joe Root, Ben Stokes, Jos Buttler",Kumar Dharmasena,Marais Erasmus
598022,Adelaide,2013-04-20,2013,26,India,West Indies,Lord's Cricket Ground,England,bat,N,New Zealand,Wickets,4.0,,Trent Boult,"Kane Williamson, Trent Boult, Devon Conway","Joe Root, Ben Stokes, Jos Buttler",Nitin Menon,Aleem Dar
598021,Sydney,2013-04-19,2013,25,Bangladesh,Australia,Eden Gardens,India,bat,N,West Indies,Wickets,5.0,,Jason Holder,"Nicholas Pooran, Jason Holder, Shimron Hetmyer","Virat Kohli, Rohit Sharma, Jasprit Bumrah",Aleem Dar,Marais Erasmus
598020,Kolkata,2013-04-18,2013,24,South Africa,Afghanistan,Eden Gardens,Afghanistan,bat,N,Afghanistan,Runs,86.0,,Rashid Khan,"Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi","Joe Root, Ben Stokes, Jos Buttler",Richard Kettleborough,Nitin Menon
598019,Ahmedabad,2013-04-17,2013,23,West Indies,Afghanistan,Adelaide Oval,West Indies,bat,N,Australia,Runs,87.0,,Steve Smith,"Nicholas Pooran, Jason Holder, Shimron Hetmyer","Pat Cummins, Steve Smith, David Warner",Nitin Menon,Chris Gaffaney
598018,Adelaide,2013-04-17,2013,22,Sri Lanka,Pakistan,Narendra Modi Stadium,New Zealand,field,N,Afghanistan,Runs,11.0,,Mohammad Nabi,"Kane Williamson, Trent Boult, Devon Conway","Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi",Paul Reiffel,Richard Kettleborough
598016,Lahore,2013-04-16,2013,20,England,South Africa,Melbourne Cricket Ground,Afghanistan,field,N,New Zealand,Runs,4.0,,Kane Williamson,"Kane Williamson, Trent Boult, Devon Conway","Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi",Richard Kettleborough,Kumar Dharmasena
598017,Mumbai,2013-04-16,2013,21,New Zealand,India,Narendra Modi Stadium,Afghanistan,field,Y,Afghanistan,SuperOver,,,Mohammad Nabi,"Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka","Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi",Paul Reiffel,Kumar Dharmasena
598015,Sydney,2013-04-15,2013,19,Australia,South Africa,Melbourne Cricket Ground,West Indies,bat,N,Sri Lanka,Runs,24.0,,Pathum Nissanka,"Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka","Nicholas Pooran, Jason Holder, Shimron Hetmyer",Marais Erasmus,Rod Tucker
598014,Lahore,2013-04-14,2013,18,Sri Lanka,Australia,Gaddafi Stadium,India,field,N,India,Wickets,6.0,,Virat Kohli,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Kane Williamson, Trent Boult, Devon Conway",Aleem Dar,Paul Reiffel
598013,Dhaka,2013-04-14,2013,17,Afghanistan,Pakistan,Sher-e-Bangla National Stadium,Bangladesh,bat,N,West Indies,Runs,48.0,,Jason Holder,"Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman","Nicholas Pooran, Jason Holder, Shimron Hetmyer",Kumar Dharmasena,Richard Kettleborough
598012,Sydney,2013-04-13,2013,16,Afghanistan,England,Wankhede Stadium,New Zealand,field,N,England,Wickets,4.0,,Ben Stokes,"Joe Root, Ben Stokes, Jos Buttler","Kane Williamson, Trent Boult, Devon Conway",Nitin Menon,Richard Kettleborough
598011,Adelaide,2013-04-13,2013,15,Pakistan,Bangladesh,Gaddafi Stadium,Afghanistan,bat,N,Australia,Runs,41.0,,David Warner,"Pat Cummins, Steve Smith, David Warner","Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi",Aleem Dar,Richard Kettleborough
598010,Ahmedabad,2013-04-12,2013,14,New Zealand,West Indies,Sher-e-Bangla National Stadium,Sri Lanka,bat,N,Australia,Wickets,3.0,,Steve Smith,"Pat Cummins, Steve Smith, David Warner","Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka",Kumar Dharmasena,Chris Gaffaney
598009,Mumbai,2013-04-11,2013,13,West Indies,South Africa,Old Trafford Cricket Ground,South Africa,bat,N,South Africa,Wickets,7.0,,Aiden Markram,"Kane Williamson, Trent Boult, Devon Conway","Quinton de Kock, Kagiso Rabada, Aiden Markram",Nitin Menon,Kumar Dharmasena
598008,Melbourne,2013-04-11,2013,12,Sri Lanka,West Indies,The Oval,England,field,N,West Indies,Wickets,8.0,,Nicholas Pooran,"Joe Root, Ben Stokes, Jos Buttler","Nicholas Pooran, Jason Holder, Shimron Hetmyer",Chris Gaffaney,Kumar Dharmasena
598007,Kolkata,2013-04-10,2013,11,Bangladesh,Sri Lanka,Old Trafford Cricket Ground,West Indies,field,N,Afghanistan,Wickets,10.0,,Rashid Khan,"Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi","Nicholas Pooran, Jason Holder, Shimron Hetmyer",Paul Reiffel,Kumar Dharmasena
598048,Lahore,2013-04-09,2013,9,England,West Indies,Old Trafford Cricket Ground,Sri Lanka,bat,N,Sri Lanka,Wickets,7.0,,Kusal Mendis,"Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka","Quinton de Kock, Kagiso Rabada, Aiden Markram",Aleem Dar,Chris Gaffaney
598006,Adelaide,2013-04-09,2013,10,Bangladesh,Sri Lanka,Eden Gardens,Bangladesh,bat,N,South Africa,Runs,44.0,,Kagiso Rabada,"Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman","Quinton de Kock, Kagiso Rabada, Aiden Markram",Nitin Menon,Aleem Dar
598005,Adelaide,2013-04-08,2013,8,Pakistan,Australia,Old Trafford Cricket Ground,India,field,N,Bangladesh,Runs,19.0,,Mustafizur Rahman,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman",Aleem Dar,Richard Kettleborough
598004,Kolkata,2013-04-07,2013,7,New Zealand,India,Sher-e-Bangla National Stadium,England,bat,Y,England,SuperOver,,,Jos Buttler,"Nicholas Pooran, Jason Holder, Shimron Hetmyer","Joe Root, Ben Stokes, Jos Buttler",Aleem Dar,Paul Reiffel
598003,London,2013-04-07,2013,6,Bangladesh,Sri Lanka,Eden Gardens,South Africa,bat,N,South Africa,Wickets,8.0,,Aiden Markram,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Quinton de Kock, Kagiso Rabada, Aiden Markram",Richard Kettleborough,Kumar Dharmasena
598002,Sydney,2013-04-06,2013,5,South Africa,West Indies,Wankhede Stadium,West Indies,bat,N,West Indies,Runs,9.0,,Shimron Hetmyer,"Pat Cummins, Steve Smith, David Warner","Nicholas Pooran, Jason Holder, Shimron Hetmyer",Chris Gaffaney,Nitin Menon
598001,Mumbai,2013-04-06,2013,4,South Africa,India,Adelaide Oval,Bangladesh,bat,N,South Africa,Runs,5.0,,Aiden Markram,"Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman","Quinton de Kock, Kagiso Rabada, Aiden Markram",Kumar Dharmasena,Chris Gaffaney
598000,Adelaide,2013-04-05,2013,3,Bangladesh,Sri Lanka,Wankhede Stadium,Afghanistan,field,N,Afghanistan,Runs,22.0,,Rahmanullah Gurbaz,"Pat Cummins, Steve Smith, David Warner","Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi",Chris Gaffaney,Paul Reiffel
597999,Kolkata,2013-04-04,2013,2,West Indies,New Zealand,Sher-e-Bangla National Stadium,India,field,N,India,Runs,2.0,,Jasprit Bumrah,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi",Marais Erasmus,Rod Tucker
597998,Lahore,2013-04-03,2013,1,Australia,Sri Lanka,Gaddafi Stadium,India,field,N,India,Wickets,6.0,,Rohit Sharma,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Quinton de Kock, Kagiso Rabada, Aiden Markram",Nitin Menon,Paul Reiffel
548381,London,2012-05-27,2012,Final,Afghanistan,New Zealand,Gaddafi Stadium,Australia,bat,N,Australia,Wickets,5.0,,Steve Smith,"Pat Cummins, Steve Smith, David Warner","Joe Root, Ben Stokes, Jos Buttler",Richard Kettleborough,Marais Erasmus
548380,Manchester,2012-05-25,2012,Qualifier 2,South Africa,Pakistan,Sher-e-Bangla National Stadium,England,field,N,New Zealand,Runs,86.0,,Trent Boult,"Joe Root, Ben Stokes, Jos Buttler","Kane Williamson, Trent Boult, Devon Conway",Paul Reiffel,Kumar Dharmasena
